UserID,Age,Gender,CityTier,Tenure,AvgSessionDuration,PageViewsPerSession,BounceRate,TotalTransactions,AvgOrderValue,DaysSinceLastPurchase,HighValuePurchase
11734,63,Male,1,99,6.6,2,42.64,92,179.07,93,0
11735,63,Male,3,56,11.74,3,49.42,86,352.4,246,0
11736,60,Male,3,86,7.47,10,52.2,27,37.64,170,0
11737,44,Male,2,15,10.22,18,32.93,77,145.46,82,0
11738,23,Female,1,15,15.5,12,63.25,112,111.9,241,0
11739,18,Female,1,26,12.82,16,60.09,5,205.36,117,0
11740,28,Female,2,23,5.87,13,50.82,38,233.56,215,0
11741,40,Male,1,73,15.21,8,28.78,9,164.77,132,0
11742,57,Female,1,77,11.77,19,26.21,12,158.91,323,0
11743,42,Male,3,67,9.63,19,36.26,119,401.65,311,0
11744,19,Female,1,35,14.79,25,41.88,28,221.39,173,0
11745,29,Male,1,69,11.13,21,15.36,21,180.75,260,0
11746,69,Female,1,14,7.14,11,48.17,8,196.39,65,0
11747,70,Male,2,57,19.19,18,59.67,117,732.73,365,1
11748,37,Male,2,18,11.73,10,49.36,56,200.23,78,0
11749,60,Male,3,9,11.47,22,31.2,94,117.16,317,0
11750,56,Male,1,20,10.18,16,29.48,30,39.48,309,0
11751,67,Male,1,13,16.52,22,45.35,76,57.19,65,0
11752,65,Female,2,57,9.7,8,38.78,106,121.57,3,1
11753,51,Female,2,66,5.62,2,47.42,80,160.81,269,0
11754,38,Male,2,73,9.09,5,49.72,62,113.45,318,0
11755,51,Female,3,53,17.11,14,56.83,25,230.14,262,0
11756,34,Female,2,21,15.13,25,24.58,28,112.32,20,0
11757,36,Female,2,2,10.78,17,44.21,71,85.75,236,0
11758,50,Female,3,86,17.29,21,35.73,54,282.21,143,1
11759,48,Female,1,118,14.79,13,39.57,5,509.24,335,1
11760,48,Female,3,34,10.73,25,53.53,23,73.79,292,0
11761,38,Female,2,24,11.14,24,55.11,51,211.64,292,0
11762,39,Female,2,37,13.12,7,61.28,21,39.6,149,0
11763,18,Male,3,25,8.47,22,47.17,66,55.4,117,0
11764,49,Male,2,27,11.82,2,39.4,36,110.56,300,0
11765,48,Male,2,59,13.03,16,37.33,34,424.12,42,0
11766,67,Female,1,95,5.05,12,15.85,12,95.33,36,1
11767,44,Male,2,86,11.04,9,60.43,60,92.59,22,0
11768,42,Female,2,116,10.59,24,36.33,22,180.0,187,0
11769,21,Female,1,43,15.91,17,48.34,75,180.14,27,0
11770,28,Female,2,59,4.42,5,50.85,112,94.86,213,0
11771,35,Male,2,46,10.27,5,22.94,109,823.89,61,1
11772,37,Female,2,5,9.87,4,27.61,80,142.28,326,0
11773,37,Female,1,47,15.64,9,63.43,96,191.21,158,0
11774,38,Male,2,31,11.63,3,45.21,110,127.92,34,0
11775,58,Female,1,57,18.98,8,32.58,81,246.65,253,0
11776,24,Male,1,19,14.45,20,39.17,30,458.54,123,1
11777,35,Female,2,89,10.16,22,56.75,60,640.62,95,1
11778,26,Male,1,101,12.76,20,54.55,102,96.57,241,0
11779,34,Male,1,116,10.38,13,19.74,80,412.98,349,0
11780,54,Male,2,10,15.24,18,64.7,43,268.68,358,0
11781,20,Male,1,14,6.47,24,55.01,20,374.25,159,0
11782,35,Male,3,116,8.51,3,38.79,17,162.9,310,0
11783,19,Female,3,102,13.62,23,23.72,45,151.24,76,0
11784,68,Male,2,71,16.7,19,56.28,96,363.09,309,0
11785,56,Male,3,38,2.99,11,47.91,66,368.5,344,0
11786,30,Female,3,62,17.3,12,19.86,7,593.51,189,0
11787,28,Female,1,64,11.24,12,37.63,110,204.31,191,0
11788,23,Female,3,102,4.26,5,86.33,48,161.0,206,0
11789,43,Female,1,64,0.5,7,41.24,46,25.69,26,0
11790,57,Male,2,3,5.68,9,30.24,98,49.8,314,0
11791,48,Female,2,84,11.72,2,26.38,45,128.67,269,0
11792,64,Male,1,94,11.54,14,66.7,74,74.14,318,0
11793,36,Female,1,36,14.33,13,53.29,110,330.24,42,0
11794,32,Female,3,14,9.6,9,61.41,62,62.99,293,0
11795,43,Female,1,17,7.37,6,44.6,73,118.36,132,0
11796,28,Female,1,101,10.15,25,59.18,42,122.05,299,0
11797,69,Female,1,54,11.93,18,28.7,106,447.86,363,0
11798,27,Male,2,64,12.72,13,43.36,9,108.89,321,0
11799,43,Female,3,116,8.64,19,45.16,33,249.05,335,0
11800,45,Female,3,7,15.41,10,61.05,118,203.86,41,0
11801,21,Female,2,24,9.31,7,45.62,58,354.02,120,0
11802,42,Male,1,100,8.32,18,31.93,20,339.66,107,0
11803,42,Male,1,65,9.63,20,41.93,49,170.49,188,0
11804,31,Female,2,3,16.1,17,16.69,30,46.6,357,0
11805,24,Male,3,85,11.27,15,7.35,63,146.06,251,0
11806,20,Male,2,16,9.02,2,53.05,28,172.3,199,0
11807,18,Male,2,94,15.5,17,35.57,47,218.74,294,0
11808,43,Female,2,96,20.37,16,37.21,108,98.44,64,1
11809,22,Male,2,99,12.64,11,53.05,9,426.11,241,0
11810,68,Male,2,56,16.74,7,61.26,91,176.87,184,0
11811,30,Male,2,32,15.94,25,48.75,9,85.35,74,0
11812,52,Female,2,106,9.38,11,68.96,54,122.41,236,0
11813,53,Female,2,67,11.91,8,48.29,80,787.65,307,1
11814,44,Male,3,76,6.67,18,45.38,114,293.83,303,0
11815,64,Male,2,16,10.98,13,44.49,30,396.46,308,0
11816,23,Female,1,75,9.3,15,22.36,6,77.66,297,0
11817,30,Male,1,70,10.19,17,54.86,90,102.26,171,0
11818,31,Female,2,35,8.8,10,5.54,107,102.85,18,1
11819,25,Male,2,92,10.65,5,32.5,67,202.07,353,0
11820,33,Female,2,16,13.93,6,41.33,7,152.79,165,0
11821,34,Male,2,87,11.32,24,29.55,60,119.46,231,0
11822,58,Female,1,116,4.34,14,34.45,46,131.74,7,0
11823,33,Male,2,68,8.82,12,67.67,54,94.2,325,0
11824,64,Female,2,12,5.72,9,57.01,6,152.1,325,0
11825,58,Female,2,66,12.78,19,31.06,38,417.0,339,0
11826,65,Female,2,64,13.81,23,34.19,119,53.76,63,0
11827,23,Male,1,66,12.83,20,22.48,5,229.3,308,0
11828,70,Male,2,32,8.65,14,51.22,109,513.5,228,1
11829,50,Female,3,75,12.79,13,37.38,62,151.7,53,0
11830,70,Female,3,31,9.92,22,12.49,70,115.85,208,0
11831,36,Male,2,67,7.25,22,42.46,112,359.85,174,0
11832,68,Male,1,71,14.77,11,47.37,26,81.21,228,0
11833,49,Male,2,78,15.07,25,54.97,118,171.93,30,1
11834,21,Female,3,96,15.6,21,39.94,33,77.77,206,0
11835,39,Female,2,106,9.37,22,35.6,41,40.7,247,0
11836,25,Female,3,94,16.52,3,69.8,53,155.44,261,0
11837,67,Female,1,96,9.83,5,41.1,72,65.32,281,0
11838,34,Male,1,105,14.41,9,51.43,38,173.41,229,0
11839,29,Male,1,29,9.76,20,33.18,95,417.59,256,0
11840,47,Male,1,35,10.9,3,51.0,2,743.3,33,0
11841,40,Female,3,64,2.12,3,19.89,79,188.24,292,0
11842,23,Male,2,56,10.59,2,34.3,78,387.52,134,0
11843,61,Male,1,84,12.16,6,23.48,64,238.88,200,0
11844,62,Male,2,1,10.16,24,32.23,73,129.8,200,0
11845,57,Male,2,16,18.82,19,59.13,89,39.0,357,0
11846,50,Female,1,90,7.15,19,32.12,108,622.32,119,1
11847,39,Male,1,99,9.55,9,51.41,26,77.21,140,0
11848,46,Male,2,36,8.18,17,63.0,57,514.58,278,0
11849,45,Female,1,37,9.54,20,40.6,67,266.0,232,0
11850,26,Male,3,67,15.93,14,55.41,41,81.74,116,0
11851,22,Male,1,57,17.71,22,48.7,116,223.22,126,1
11852,31,Male,2,20,9.0,15,42.69,61,923.76,303,0
11853,42,Female,3,60,8.91,9,51.88,71,579.75,305,0
11854,26,Male,1,99,7.17,17,67.68,23,117.32,53,0
11855,23,Female,1,88,17.03,24,31.76,49,100.43,146,0
11856,63,Female,3,98,16.28,21,27.09,75,189.23,281,0
11857,37,Female,2,77,11.38,13,26.24,51,153.8,43,1
11858,48,Male,2,106,6.22,16,55.42,92,446.12,67,1
11859,45,Female,1,30,6.57,25,57.38,16,311.58,58,0
11860,56,Male,1,5,12.48,19,33.21,18,46.75,193,0
11861,57,Male,2,13,14.0,14,10.03,40,250.27,165,0
11862,33,Female,3,120,3.54,8,31.22,38,152.18,117,0
11863,62,Male,1,77,10.51,23,48.94,97,180.14,49,0
11864,37,Male,3,29,18.27,25,40.03,104,212.5,233,1
11865,62,Male,2,103,10.93,3,43.62,56,445.77,295,0
11866,39,Male,1,37,17.76,2,33.41,60,375.2,77,1
11867,23,Male,1,72,14.4,4,55.7,35,97.51,243,0
11868,58,Female,1,30,7.46,11,45.98,63,167.18,291,0
11869,19,Female,2,11,10.63,5,49.5,84,123.34,203,0
11870,58,Male,2,32,11.29,23,43.31,86,47.13,209,0
11871,20,Female,2,27,7.99,23,48.6,116,160.69,61,0
11872,28,Male,1,66,7.92,6,47.65,69,737.82,350,0
11873,49,Male,2,2,17.83,21,27.54,40,46.03,350,0
11874,67,Male,2,29,7.89,5,46.41,8,171.75,260,0
11875,39,Male,2,68,16.11,20,52.48,82,167.5,330,0
11876,24,Male,2,47,10.05,10,57.75,96,219.03,222,0
11877,30,Male,1,76,11.7,2,47.03,66,82.59,242,0
11878,65,Male,2,79,14.05,12,27.0,110,57.58,303,0
11879,56,Female,2,116,9.41,21,29.24,38,59.71,13,0
11880,23,Male,2,101,14.07,24,34.69,6,494.19,80,0
11881,38,Male,1,27,3.61,4,43.75,75,81.31,74,0
11882,32,Male,2,83,13.56,22,39.23,14,118.53,231,0
11883,27,Female,2,75,1.93,9,24.71,10,903.61,88,1
11884,62,Male,2,71,10.89,13,24.62,84,98.7,142,1
11885,50,Female,3,96,15.22,4,10.57,52,228.57,180,0
11886,27,Male,3,17,14.29,25,3.0,72,401.24,272,1
11887,52,Male,1,45,6.61,20,39.09,89,386.47,189,0
11888,39,Female,2,98,7.12,17,74.64,45,61.94,8,0
11889,21,Male,2,107,9.05,19,67.05,73,100.32,251,0
11890,41,Male,3,4,12.54,22,26.82,64,221.55,156,0
11891,27,Male,1,57,3.67,5,43.17,69,787.94,41,1
11892,30,Female,1,31,11.75,7,19.76,84,96.62,238,0
11893,64,Female,2,20,13.05,2,21.97,45,119.08,98,0
11894,55,Female,1,6,10.67,13,23.64,60,242.76,168,1
11895,25,Female,2,65,13.9,13,37.73,70,283.76,354,0
11896,63,Male,2,80,12.69,2,38.35,16,297.49,87,0
11897,48,Female,1,64,9.63,17,44.66,25,90.43,324,0
11898,64,Male,2,44,4.06,2,50.62,10,115.56,169,0
11899,57,Female,3,93,12.33,21,36.12,23,207.03,341,0
11900,35,Male,3,78,7.99,18,41.52,52,468.43,311,0
11901,46,Male,2,109,9.49,21,25.14,112,145.3,304,1
11902,46,Female,1,41,13.72,4,21.5,110,171.98,75,0
11903,56,Male,1,28,17.47,22,19.26,91,78.61,289,0
11904,31,Female,3,55,11.65,15,50.41,66,748.52,134,0
11905,35,Male,2,61,14.02,22,36.1,24,197.38,333,0
11906,30,Female,2,55,6.02,18,13.87,42,405.63,362,0
11907,33,Female,3,100,12.78,17,40.09,91,179.13,223,0
11908,26,Male,1,5,11.56,2,22.89,109,187.03,334,0
11909,19,Female,2,63,16.72,18,65.08,115,54.3,195,0
11910,67,Female,1,52,9.64,12,32.61,46,32.69,12,0
11911,21,Female,1,25,10.83,22,50.88,58,464.64,319,0
11912,65,Male,2,77,16.04,18,56.79,61,185.99,194,0
11913,18,Female,2,96,11.43,3,27.15,6,205.57,16,0
11914,59,Female,3,66,7.36,23,42.1,13,66.06,23,0
11915,35,Male,2,10,22.01,3,49.03,5,86.52,264,0
11916,45,Male,3,9,7.49,9,42.68,88,400.77,338,0
11917,32,Male,3,51,11.54,7,46.24,26,680.0,255,0
11918,44,Female,2,80,13.19,25,21.72,84,107.79,161,0
11919,41,Male,3,37,12.87,5,49.03,45,295.46,112,0
11920,46,Female,2,37,11.04,22,33.95,95,202.96,153,1
11921,38,Female,2,104,11.06,7,46.07,13,159.3,118,0
11922,46,Male,1,1,10.86,17,54.34,39,741.97,99,1
11923,61,Male,1,9,7.34,4,50.7,24,122.89,46,0
11924,41,Female,3,18,20.4,11,46.06,52,460.61,208,1
11925,37,Male,2,119,10.92,16,50.31,67,235.64,79,0
11926,24,Female,2,60,14.19,19,50.98,20,172.71,53,0
11927,37,Female,1,19,10.46,22,62.68,80,510.28,100,1
11928,24,Female,2,37,10.38,21,40.51,115,219.44,292,0
11929,27,Male,2,117,9.98,14,43.38,5,162.32,209,0
11930,68,Female,1,84,5.6,9,54.51,10,513.24,179,0
11931,22,Female,3,27,11.16,8,33.89,114,463.69,216,1
11932,43,Male,2,29,10.17,25,21.64,77,446.89,207,1
11933,62,Female,3,9,16.49,16,48.15,110,8.43,182,0
11934,68,Female,1,93,7.01,23,38.01,84,246.69,307,0
11935,25,Female,2,16,9.49,12,23.49,86,206.49,267,0
11936,26,Male,1,34,8.21,13,48.26,18,170.31,67,0
11937,37,Male,2,42,17.57,21,61.75,61,281.58,299,0
11938,47,Male,2,75,8.32,19,17.37,43,214.44,64,0
11939,68,Male,2,73,14.05,6,55.82,100,296.92,28,1
11940,29,Male,1,96,15.68,14,4.21,5,141.99,154,0
11941,26,Female,3,35,11.22,7,35.2,2,563.05,143,0
11942,31,Male,1,46,6.29,20,67.69,66,321.3,287,0
11943,64,Female,2,47,6.34,2,36.24,116,267.19,254,0
11944,19,Male,3,5,15.24,21,42.3,119,257.21,21,1
11945,38,Male,2,89,6.76,24,52.06,71,431.59,182,1
11946,24,Male,3,64,13.37,2,16.11,51,388.27,291,1
11947,26,Male,2,57,12.26,17,42.05,32,160.26,268,0
11948,66,Female,3,120,13.31,3,41.93,118,378.88,183,1
11949,18,Female,2,21,13.69,10,68.0,21,200.45,225,0
11950,35,Female,2,117,8.07,10,23.08,15,780.54,205,0
11951,66,Male,1,82,7.9,14,35.47,61,412.0,84,1
11952,50,Female,3,26,14.66,24,27.54,47,107.43,206,0
11953,21,Male,1,82,9.28,13,26.0,59,1077.87,247,1
11954,42,Female,3,91,0.8,11,57.35,108,33.96,20,0
11955,69,Male,1,43,14.4,4,41.39,32,287.7,254,0
11956,39,Male,1,41,7.65,23,32.94,105,101.67,91,0
11957,46,Male,3,101,13.67,9,33.49,25,759.67,2,1
11958,46,Male,1,19,17.37,13,32.83,38,213.15,276,0
11959,53,Male,2,1,11.87,4,34.13,0,94.22,142,0
11960,27,Female,2,80,15.78,8,22.67,81,142.16,150,1
11961,62,Female,1,109,12.42,15,37.25,103,100.28,228,0
11962,70,Female,1,60,18.15,23,35.79,106,137.87,205,1
11963,25,Male,2,16,7.55,9,30.01,20,135.43,227,0
11964,61,Female,1,65,11.77,15,43.25,92,97.41,345,0
11965,61,Male,1,30,14.49,23,44.48,16,216.03,238,0
11966,57,Female,1,100,11.04,10,32.93,75,237.45,16,0
11967,37,Male,2,74,16.41,9,38.91,84,80.45,81,0
11968,42,Male,1,40,10.07,3,72.3,18,48.01,164,0
11969,62,Female,1,75,20.08,23,71.75,13,223.04,172,0
11970,26,Male,2,80,20.29,4,25.72,8,264.99,132,0
11971,61,Male,2,82,12.93,7,27.74,85,309.31,67,0
11972,66,Female,1,44,14.01,5,25.64,73,269.0,38,0
11973,54,Male,1,69,16.57,18,56.33,14,596.75,53,1
11974,36,Female,3,5,7.05,10,35.22,60,380.89,347,0
11975,47,Male,2,48,6.55,18,44.48,95,1415.24,144,1
11976,20,Female,2,45,16.83,16,69.96,28,1965.09,351,1
11977,67,Female,2,64,12.9,2,40.85,72,44.41,122,0
11978,36,Female,1,114,10.89,9,51.24,35,31.53,114,0
11979,21,Female,3,115,11.84,2,48.55,31,173.99,179,0
11980,60,Female,3,58,2.26,3,32.47,47,259.33,346,0
11981,52,Female,3,78,11.04,13,56.36,42,164.94,206,0
11982,51,Male,1,13,8.79,8,28.68,59,302.95,12,0
11983,20,Male,1,58,15.47,4,60.43,24,141.74,99,0
11984,57,Female,1,83,15.78,11,32.48,46,101.85,359,0
11985,51,Male,1,82,14.11,12,34.07,74,114.59,56,0
11986,60,Male,2,116,13.38,25,25.22,46,149.7,305,0
11987,61,Male,2,56,5.81,17,27.6,78,337.89,339,0
11988,29,Female,1,109,14.16,11,34.81,13,119.72,78,0
11989,29,Male,3,118,14.32,13,5.75,16,139.69,204,0
11990,66,Female,1,69,16.78,4,37.62,103,273.02,219,1
11991,46,Female,1,11,20.27,11,33.63,55,149.86,290,0
11992,41,Female,3,45,5.03,15,52.46,73,418.14,292,0
11993,33,Male,2,92,10.25,2,47.13,88,85.42,21,0
11994,51,Female,2,70,8.83,24,30.74,17,72.13,116,0
11995,57,Female,2,113,12.49,14,34.35,116,221.94,344,0
11996,18,Male,1,98,11.85,20,37.6,50,239.88,129,0
11997,47,Female,1,7,10.86,8,62.55,106,89.13,90,0
11998,70,Male,2,104,15.91,22,29.08,50,499.09,230,1
11999,32,Female,2,43,7.39,10,30.56,48,785.43,71,1
12000,32,Male,2,99,7.64,24,24.64,72,107.24,53,0
